image_path,category,scanner_model,file_name,width,height,channels_or_mode,format,dpi,file_size_bytes,md5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_94.tif,wiki_scans,Wikipedia,s4_94.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,ff16acd54cd526017966d0ae9c5bd753
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_95.tif,wiki_scans,Wikipedia,s4_95.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,cee48a39fd274873c7336f763977d5ab
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_96.tif,wiki_scans,Wikipedia,s4_96.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,1c75af7830246e2831ad3b1000306480
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_97.tif,wiki_scans,Wikipedia,s4_97.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,a6472989da34669bdcff1cdfd2ec8569
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_98.tif,wiki_scans,Wikipedia,s4_98.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,11a8392d67e7d8625b9dce551ccaa645
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_99.tif,wiki_scans,Wikipedia,s4_99.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,7f1b65e14ebaa88dc63ba43310a7d129
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_100.tif,wiki_scans,Wikipedia,s5_100.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,9fc68776bbaa3607c6eb04a4ff55933f
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_101.tif,wiki_scans,Wikipedia,s5_101.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,d8a84fabd9971ecbbd2efa3c5c938db6
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_102.tif,wiki_scans,Wikipedia,s5_102.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,dbecfbf19d84d0246ab0ba57f349351b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_103.tif,wiki_scans,Wikipedia,s5_103.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,051bc9006f95706649fc5152cb76f20c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_104.tif,wiki_scans,Wikipedia,s5_104.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,12f00f872ef543a258598a506fb6292e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_105.tif,wiki_scans,Wikipedia,s5_105.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,1a04c03fa89765b8b559aa9ddebc6d6f
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_106.tif,wiki_scans,Wikipedia,s5_106.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,4352e51f8be197bc74d91b89020f9146
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_107.tif,wiki_scans,Wikipedia,s5_107.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,22319f245a8e38784e28bf268e129522
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_108.tif,wiki_scans,Wikipedia,s5_108.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,407d0a8afbc0866ecfecd4af4744815d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_50.tif,wiki_scans,Wikipedia,s5_50.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,55831da3d4fc999f43324d6f4d177793
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_53.tif,wiki_scans,Wikipedia,s5_53.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,048728652a40e5d5a3e1a01d62848845
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_54.tif,wiki_scans,Wikipedia,s5_54.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,78b16110b8bee4dafd00d14f6d2d1673
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_58.tif,wiki_scans,Wikipedia,s5_58.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,f7398323463fd449ba0044389ffab88d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_62.tif,wiki_scans,Wikipedia,s5_62.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,6ffa1c3d687fd2c1a4845ed769099ba4
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_65.tif,wiki_scans,Wikipedia,s5_65.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,caa1285035a1057227a918a48183b393
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_72.tif,wiki_scans,Wikipedia,s5_72.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,fd9a2cd2b1b414c96db30a87657f1784
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_83.tif,wiki_scans,Wikipedia,s5_83.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,489addf905f35f1bec4e6bcd815cc44e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_91.tif,wiki_scans,Wikipedia,s5_91.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,a239920e780961403f089c1ea3d48ad4
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_95.tif,wiki_scans,Wikipedia,s5_95.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,7d18c993d4a41189572e8e3b30c33641
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_97.tif,wiki_scans,Wikipedia,s5_97.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,038f31dd84be4456d388c95d67ef6427
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_98.tif,wiki_scans,Wikipedia,s5_98.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,a2e24fbf3c0464b34c0b9d28e041edbd
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-2\150\s5_99.tif,wiki_scans,Wikipedia,s5_99.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,958d0e7f25adc0c6f1760150db06049e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_100.tif,wiki_scans,Wikipedia,s6_100.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,7e34eefba25d16d53597b330f5f3ea68
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_101.tif,wiki_scans,Wikipedia,s6_101.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,404b3cc29a0729cbd0151038a69b1977
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_102.tif,wiki_scans,Wikipedia,s6_102.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,db8623201bb69dc55a876468008f7d62
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_103.tif,wiki_scans,Wikipedia,s6_103.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,b5ae45e1330dd29fa44e26203ea5c915
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_104.tif,wiki_scans,Wikipedia,s6_104.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,68c30bc76e333c5f0960ce5816ad7fc3
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_105.tif,wiki_scans,Wikipedia,s6_105.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,37d64af4782be9a436a0491ab8b41fe6
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_106.tif,wiki_scans,Wikipedia,s6_106.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,de6876e20aa0f168c5058e112f03cbff
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_107.tif,wiki_scans,Wikipedia,s6_107.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,529a370239b23fdb74963211643272da
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_108.tif,wiki_scans,Wikipedia,s6_108.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,b0b49035bff476e9f5afa5abae1d82fb
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_37.tif,wiki_scans,Wikipedia,s6_37.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,62c16025f60282f3b5a443aaace5e1f2
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_40.tif,wiki_scans,Wikipedia,s6_40.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,23216f71dbb505a8e561d0e845536ac9
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_41.tif,wiki_scans,Wikipedia,s6_41.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,b66cd21a38064ae52f596dd8f1f6119b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_65.tif,wiki_scans,Wikipedia,s6_65.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,8a53afbf7a9d49f00e461307269480fc
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_66.tif,wiki_scans,Wikipedia,s6_66.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,2d18ba527581d020496796564e932d8d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_69.tif,wiki_scans,Wikipedia,s6_69.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,7c5463ac5f05a4ecdb9651a9ac722349
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_76.tif,wiki_scans,Wikipedia,s6_76.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,ff3e31a5c39a26d94e41847ff8b854f6
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_86.tif,wiki_scans,Wikipedia,s6_86.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,ce4d6de2e9c0d9002063d32c5aafd1cb
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_87.tif,wiki_scans,Wikipedia,s6_87.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,5a6ab05a0124b976495a10844ab2b693
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_88.tif,wiki_scans,Wikipedia,s6_88.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,743d9648553b37c6a031b501e8e13a40
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_90.tif,wiki_scans,Wikipedia,s6_90.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,75eeb08571fb084b9a09f4add8c7382a
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_91.tif,wiki_scans,Wikipedia,s6_91.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,7f4f0b38d472ddb482ebf2e08a74498c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_92.tif,wiki_scans,Wikipedia,s6_92.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,7efd131a97929ab6f6c13cbf1e6c1c12
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_93.tif,wiki_scans,Wikipedia,s6_93.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,a3e5867170bd775b1823d51261c08aa8
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_94.tif,wiki_scans,Wikipedia,s6_94.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,000f0ec7e11352ed5b9b070d05480198
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_95.tif,wiki_scans,Wikipedia,s6_95.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,a34ac7f6fb4ddd5914ed0ed6066b32c5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_96.tif,wiki_scans,Wikipedia,s6_96.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,027dce75e31d5a98a2678e511fe45f69
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_97.tif,wiki_scans,Wikipedia,s6_97.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,f25d674b9af4d12d03d577e1e55e4fb9
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_98.tif,wiki_scans,Wikipedia,s6_98.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,7ed32c86e9f6e8690e6f97eff53ff1b1
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV370-1\150\s6_99.tif,wiki_scans,Wikipedia,s6_99.tif,1236.0,1754.0,RGB,TIFF,151.0,6506011,f75ebb2e7495918c38a8d9ed35d1b5d8
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_108.tif,wiki_scans,Wikipedia,s8_108.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,79d2f128507d9d33324e57efc05943eb
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_48.tif,wiki_scans,Wikipedia,s8_48.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,baa408eeccada0c8e6f6954c17eccbb8
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_49.tif,wiki_scans,Wikipedia,s8_49.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,61478ededa3ee3fcb00a8c0273272f1d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_59.tif,wiki_scans,Wikipedia,s8_59.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,62db99d3d789e9eded3c38086ad3ed59
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_62.tif,wiki_scans,Wikipedia,s8_62.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,b17336a5526c206fde5be8ed4f8fa416
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_69.tif,wiki_scans,Wikipedia,s8_69.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,b63cd2ce654536cfb89afc4d678ece50
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_73.tif,wiki_scans,Wikipedia,s8_73.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,25bcbbcb8921c8345aab3d1b417acb33
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_74.tif,wiki_scans,Wikipedia,s8_74.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,9acec732cef35ff3821c8bd2b13e0147
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_76.tif,wiki_scans,Wikipedia,s8_76.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,653a875f93bd204bc6dffa209647bf99
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_81.tif,wiki_scans,Wikipedia,s8_81.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,d9a8794938497834de893a049e5948b3
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_84.tif,wiki_scans,Wikipedia,s8_84.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,d65206cde572e93594f91faee23f26ca
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_90.tif,wiki_scans,Wikipedia,s8_90.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,932364798c764d9a8b64ff47a2493259
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-1\150\s8_91.tif,wiki_scans,Wikipedia,s8_91.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,95907eaf848fdf305e6fd537983014cf
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_108.tif,wiki_scans,Wikipedia,s9_108.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,500b90828075326d9287392d8529163f
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_48.tif,wiki_scans,Wikipedia,s9_48.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,61d0595d1f19c9fbcddf3a6493c5186c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_50.tif,wiki_scans,Wikipedia,s9_50.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,dff8461da85c4fc83b32c9621a8b647d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_58.tif,wiki_scans,Wikipedia,s9_58.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,557c7e29bb76a815562af0c6ea91a799
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_75.tif,wiki_scans,Wikipedia,s9_75.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,d8c4970b4d115ef653fe3f6e1b3949fd
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_81.tif,wiki_scans,Wikipedia,s9_81.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,911ef6ef514edc52340ff3d8f72aff50
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_84.tif,wiki_scans,Wikipedia,s9_84.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,7090d5bb321cfe7c62de9413b7e8d647
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV39-2\150\s9_86.tif,wiki_scans,Wikipedia,s9_86.tif,1240.0,1754.0,RGB,TIFF,151.0,6527059,27d2b209456e786d51364432751e5405
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\150\s10_101.tif,wiki_scans,Wikipedia,s10_101.tif,1239.0,1754.0,RGB,TIFF,151.0,6521797,127709bebe822e5dca5816e5f405e042
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\150\s10_103.tif,wiki_scans,Wikipedia,s10_103.tif,1239.0,1754.0,RGB,TIFF,151.0,6521797,b56f6ff7acc4ee24aa8d87d34b67ac7c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\150\s10_104.tif,wiki_scans,Wikipedia,s10_104.tif,1239.0,1754.0,RGB,TIFF,151.0,6521797,48b5cea407bd5dd95b8b80e6905f91c5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\150\s10_105.tif,wiki_scans,Wikipedia,s10_105.tif,1239.0,1754.0,RGB,TIFF,151.0,6521797,424987cfc7f99b130ad17aafaf513fa1
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\150\s10_106.tif,wiki_scans,Wikipedia,s10_106.tif,1239.0,1754.0,RGB,TIFF,151.0,6521797,cceafbcbaf666d03efdb81359bc72ffb
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\150\s10_89.tif,wiki_scans,Wikipedia,s10_89.tif,1239.0,1754.0,RGB,TIFF,151.0,6521797,9c88a558375c7f35d08bc880fd8726a6
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_10.tif,wiki_scans,Wikipedia,s10_10.tif,2478.0,3508.0,RGB,TIFF,301.0,12333832,7908ef4b537205fef1ed037a8064b34a
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_100.tif,wiki_scans,Wikipedia,s10_100.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,33a9725426e7defe6657c9b0e0f434c3
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_101.tif,wiki_scans,Wikipedia,s10_101.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,01d6105210842d4f889951b695292e98
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_102.tif,wiki_scans,Wikipedia,s10_102.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,f8cdec9ef98c251b4ff08bd5956b2020
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_103.tif,wiki_scans,Wikipedia,s10_103.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,bd26b202f86dc8a911627965bf11993e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_104.tif,wiki_scans,Wikipedia,s10_104.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,89d63c3734caf00634e5461ee7ac6fe8
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_105.tif,wiki_scans,Wikipedia,s10_105.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,837c80c8e21bc3b5edc0dd84931e9f52
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_106.tif,wiki_scans,Wikipedia,s10_106.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,b076bc57157fabc7168cb50672f26944
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_107.tif,wiki_scans,Wikipedia,s10_107.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,42a752076460417a776b0bfddc10e313
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_108.tif,wiki_scans,Wikipedia,s10_108.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,aebe23fb9f4d5ae5f2ff475fea6d4d48
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_29.tif,wiki_scans,Wikipedia,s10_29.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,b52c0a5b45e4dbaf09248674967a916f
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_83.tif,wiki_scans,Wikipedia,s10_83.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,3c2dd4d7454e7f750c01c3a09e625026
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_84.tif,wiki_scans,Wikipedia,s10_84.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,4ddc26606d8b09520537fcea2887aab7
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_85.tif,wiki_scans,Wikipedia,s10_85.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,cc4ae33231c6da11cc78308d436ae299
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_86.tif,wiki_scans,Wikipedia,s10_86.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,62d5631c5cf9e2df27fbdf98488a2358
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_87.tif,wiki_scans,Wikipedia,s10_87.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,593d6e4f3e052d312169229680a837f0
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_89.tif,wiki_scans,Wikipedia,s10_89.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,60b1ebfe43c7d1f1558fdf565abfaeac
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_90.tif,wiki_scans,Wikipedia,s10_90.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,f9344e9928e0d205592e56ec6cb18ca1
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_91.tif,wiki_scans,Wikipedia,s10_91.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,472e11c31fb75f247a494306bc31562f
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_92.tif,wiki_scans,Wikipedia,s10_92.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,e9028e7c7c54ee51a56866264498f396
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_93.tif,wiki_scans,Wikipedia,s10_93.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,b8353402bca24175fb7dfe1538d0ba1d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_94.tif,wiki_scans,Wikipedia,s10_94.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,1297229d749deeebef20ff04b08bfeb1
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_95.tif,wiki_scans,Wikipedia,s10_95.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,5adaaefe9c4d97a296ba550a23eed2d4
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_96.tif,wiki_scans,Wikipedia,s10_96.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,a6b81edbc083757d54657186eeeb214d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_97.tif,wiki_scans,Wikipedia,s10_97.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,39f2ac5b0035e7dffb1a9febcae36130
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_98.tif,wiki_scans,Wikipedia,s10_98.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,176ecfba9727d44603d49833d18f271a
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\EpsonV550\300\s10_99.tif,wiki_scans,Wikipedia,s10_99.tif,2478.0,3508.0,RGB,TIFF,301.0,26085907,b3184d2d343f2cf50f614eb8e02da30b
